label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,batch
4,8957.8476,1.521891,2.216507,3.775365,9.360392,-2.11516,-3.357734,-13.307855,27795.0684,2.051286,7.687034,11.580525,26.91496,-7.02254,-10.74017,-35.697466,11451.8975,2.683713,3.353087,5.42601,10.839661,-2.881979,-4.823156,-15.721489,11528.5552,2.626156,3.348604,5.554178,10.906636,-2.888009,-4.698268,-12.831773,2213.4302,1.883035,0.851357,2.232373,4.357321,-0.628399,-1.330008,-4.797799,1914.6226,1.770704,0.737839,1.996773,5.81054,-0.54427,-1.136743,-5.109663,14203.5097,2.699425,4.844843,8.880602,14.459938,-3.915855,-6.646971,-16.339217,15029.4043,2.686499,5.124381,9.766921,16.162642,-4.192571,-7.186516,-19.360596,26092.7636,2.179487,6.273726,8.984985,21.16719,-5.258273,-7.764976,-25.436361,18445.0332,2.041982,4.036556,5.830251,14.048042,-3.48437,-5.112144,-16.850824,13387.2783,2.755525,3.732653,5.549773,8.331272,-3.207842,-4.59319,-10.622747,10443.7637,2.648413,2.974107,4.557117,8.057729,-2.563245,-3.704426,-8.265252,3141.0877,1.866682,1.149914,3.030796,5.249378,-0.866627,-1.554779,-3.665936,3167.023,1.858948,1.140175,2.900042,5.002607,-0.862287,-1.477057,-3.73899,16493.7783,2.820975,5.234538,8.928768,12.355494,-4.3327,-6.97513,-14.939809,14406.8554,2.751141,4.715824,8.167091,12.024384,-3.761777,-5.969799,-11.690174,
4,1092.2637,1.101152,0.837067,2.103714,6.935,-0.524666,-1.033437,-6.465015,4382.0899,1.259329,2.988134,6.686675,14.169965,-1.242255,-2.284912,-11.663778,2130.583,1.405605,1.376269,3.088353,6.703491,-0.522777,-1.119013,-6.135181,2169.3779,1.393377,1.391882,3.095344,6.734357,-0.527568,-1.143101,-5.954949,540.7644,1.251268,0.54646,1.803991,4.322788,-0.171522,-0.598886,-4.162703,487.0674,1.227205,0.482522,1.662896,4.747226,-0.165141,-0.605472,-4.055447,2887.9463,1.448983,2.259533,5.751481,9.814838,-0.738574,-1.515217,-6.766471,3038.6347,1.444138,2.473904,6.150231,10.195924,-0.77577,-1.54238,-8.244948,4969.1895,1.316474,2.1971,4.158245,9.939195,-1.041253,-1.843346,-9.335081,3348.0693,1.252017,1.474733,2.769054,7.17462,-0.722044,-1.342322,-6.822171,2481.9399,1.423896,1.363533,2.756125,5.673225,-0.530853,-0.870986,-3.770439,1962.0298,1.400683,1.151409,2.432517,5.641353,-0.448854,-0.799069,-3.670107,774.8887,1.255792,0.771073,2.606816,4.696555,-0.229216,-0.501122,-2.815772,780.2046,1.254336,0.736058,2.404189,4.210433,-0.229534,-0.567184,-2.688598,3205.2486,1.465186,2.202388,5.198645,7.882679,-0.737813,-1.319125,-4.845617,2915.0552,1.460862,2.021772,4.728406,7.517507,-0.681838,-1.161351,-4.812988,
5,81273.2016,12.331123,20.481211,28.127709,44.455633,-11.52137,-16.845941,-60.698308,167111.916,15.002728,48.145103,71.006072,98.941081,-28.289069,-43.97476,-207.306236,35891.1523,9.565173,10.43582,14.574623,22.477808,-7.88806,-12.223596,-33.512425,35331.6411,9.02766,10.147723,14.31945,21.111596,-7.621626,-11.798075,-29.02375,5799.1811,4.050997,2.095746,3.774275,6.641257,-1.222099,-2.206207,-6.420991,5027.1587,3.64997,1.76541,3.341552,6.091328,-1.022067,-1.825336,-6.601931,44347.2706,9.703304,14.739114,22.441426,32.850062,-10.484701,-17.755975,-46.134562,46462.7261,9.567956,15.457387,23.469501,30.959599,-11.06045,-19.08184,-42.882827,118847.7666,11.034614,31.420061,42.574106,65.490318,-18.881776,-28.617812,-105.570701,84508.0557,9.406358,20.366173,26.515028,38.311717,-13.444604,-19.102256,-71.185676,44126.1694,10.475564,12.474814,16.965404,24.203253,-9.692439,-14.059291,-29.142263,34173.3627,9.733193,9.596112,13.00138,17.939586,-7.460871,-10.720412,-22.684259,8967.0754,4.43899,3.072606,6.037308,8.791173,-1.808933,-2.950508,-7.13,9054.4756,4.466317,3.065099,5.892389,8.575023,-1.771651,-2.803914,-6.475737,54925.0888,11.10247,17.463359,25.602284,33.852946,-13.524645,-22.017669,-43.671693,46461.3076,10.240728,14.949444,22.021724,28.128573,-11.182018,-17.931369,-34.355209,
5,17494.5312,2.006114,4.060429,6.281125,14.65032,-2.760491,-4.447988,-19.627787,36396.002,2.358545,8.724301,13.646041,31.065426,-6.268203,-10.264243,-44.053404,5990.0728,1.882416,1.515588,2.88794,7.120924,-1.104145,-2.029254,-9.721915,5964.792,1.840009,1.546992,2.871703,7.130293,-1.106944,-2.073136,-9.453945,1366.0562,1.542774,0.442821,1.000603,3.479432,-0.288155,-0.748397,-4.545502,1235.2781,1.496027,0.393373,1.05761,3.516261,-0.258084,-0.658879,-4.619243,8163.8428,1.970401,2.254219,4.40045,8.89243,-1.581503,-2.814367,-12.168716,8644.0791,1.967071,2.411476,4.976492,9.944337,-1.683565,-3.115747,-12.8128,22923.0761,2.028906,5.173874,7.498195,16.842786,-3.935997,-6.174653,-27.013421,13466.7676,1.754972,3.009977,4.328012,10.526325,-2.356981,-3.712493,-13.63002,6814.226,1.897794,1.627946,2.822081,5.814253,-1.21956,-1.927985,-6.595005,5521.5468,1.872282,1.346809,2.305535,5.652211,-0.994185,-1.513511,-4.742128,2127.8667,1.586774,0.676946,1.601632,3.512663,-0.398479,-0.716255,-2.994413,2146.9248,1.582763,0.662867,1.461761,3.845258,-0.387846,-0.707879,-3.219164,9143.9746,2.01402,2.342663,4.434492,7.316766,-1.709279,-2.66908,-8.013503,8051.084,1.977188,2.092015,3.891909,6.511162,-1.486266,-2.39195,-6.795712,
4,14560.5537,1.89859,3.66501,5.664679,13.541321,-2.838379,-4.149083,-18.915706,43810.1289,2.722326,13.204912,20.047001,39.45138,-10.145993,-15.501481,-48.525739,18954.0249,3.940507,5.711875,9.075876,15.779532,-4.927874,-8.156985,-24.187735,18949.3071,3.821669,5.65263,8.922471,14.715037,-4.839761,-7.993264,-20.44737,3310.1907,2.357747,1.259128,3.008926,6.093625,-0.923556,-1.735466,-5.652094,2847.0166,2.173579,1.077551,2.553043,5.550733,-0.782015,-1.543135,-5.225004,22878.7002,3.86487,7.901262,13.957629,19.79959,-6.387711,-11.034573,-26.081391,24271.2041,3.864657,8.396194,15.233009,21.469891,-6.91391,-12.156366,-27.90018,39937.0566,2.906818,10.375557,14.652961,24.233303,-7.677566,-11.093622,-37.061589,29775.3398,2.795719,6.86894,9.392196,18.019447,-5.202223,-7.438861,-23.155745,22208.7026,4.090545,6.522831,9.424211,13.248723,-5.473191,-8.354167,-16.146689,17440.1919,3.90045,5.114275,7.542867,10.335547,-4.379188,-6.693961,-13.444141,4807.0718,2.367519,1.715425,4.13979,6.26985,-1.312902,-2.260799,-4.636647,4844.0734,2.359239,1.709235,3.948577,6.325516,-1.290884,-2.171507,-4.694341,27026.3798,4.148935,8.897762,14.493552,18.59873,-7.388942,-12.134011,-23.155036,23549.6772,4.017423,7.85973,13.208623,17.322212,-6.342331,-10.330752,-19.593379,
4,2500.0987,1.238497,0.886833,2.088066,6.8121,-0.762512,-1.465866,-6.554176,8406.4414,1.509767,3.389396,7.087186,17.96795,-1.988807,-3.359379,-16.015473,3715.3828,1.707308,1.557821,3.402691,7.157714,-0.875348,-1.71928,-7.189032,3750.0645,1.679088,1.567682,3.3362,7.363877,-0.873569,-1.608346,-7.103737,886.8352,1.41042,0.568613,1.807547,3.78533,-0.265012,-0.681009,-4.15742,814.299,1.380064,0.509165,1.726265,4.477924,-0.24207,-0.637012,-3.935516,4944.6792,1.771739,2.480957,5.811867,10.091075,-1.253598,-2.26801,-8.455963,5228.6367,1.76465,2.697471,6.557555,10.806645,-1.360216,-2.551441,-10.190999,8870.0068,1.565835,2.592305,4.507385,9.50255,-1.678097,-2.736719,-11.388413,5981.4717,1.447168,1.689408,3.03584,7.951965,-1.111288,-1.800651,-8.027613,4257.9809,1.726467,1.562088,2.99266,5.962904,-0.908887,-1.463659,-5.250628,3382.1558,1.68897,1.327204,2.65032,4.918039,-0.760291,-1.16758,-3.760176,1301.1159,1.431229,0.802287,2.632823,4.596643,-0.366646,-0.679431,-3.216657,1317.9954,1.432859,0.783552,2.430887,4.230986,-0.362479,-0.732827,-3.016974,5484.024,1.794303,2.440197,5.588223,8.220721,-1.28485,-2.034412,-5.915602,4938.8594,1.78275,2.239418,4.939488,7.799064,-1.159255,-1.812251,-4.714745,
5,44089.5591,7.334956,9.139187,11.559697,19.106721,-5.454471,-8.148205,-32.880853,95069.8359,9.13129,21.007394,27.387614,58.343026,-14.443008,-21.786304,-111.250595,16944.354,5.051886,3.68467,4.753644,9.604859,-2.961073,-4.845098,-14.495764,16888.812,4.836404,3.660545,4.726481,9.980861,-2.888269,-4.619911,-15.883995,3385.9088,2.777473,0.838123,1.350425,4.358481,-0.607483,-1.199071,-4.838423,3044.9731,2.624394,0.753489,1.24886,3.663649,-0.514686,-1.044981,-4.751376,22091.3042,5.362428,5.115333,6.773699,13.661233,-4.104261,-6.923021,-19.600191,23219.8853,5.288594,5.36647,7.10594,15.456067,-4.365843,-7.679244,-21.305271,64222.6035,6.413238,13.726379,17.354164,33.558686,-9.163983,-13.646517,-56.922983,41654.8378,5.093966,8.636706,10.718449,20.120177,-6.023327,-8.622607,-30.541653,19952.4448,5.285513,4.280552,5.224137,9.115775,-3.444936,-4.96361,-12.926762,15836.9217,5.048517,3.365591,4.134761,7.493745,-2.726012,-3.893313,-9.759909,5244.6315,3.026239,1.284093,2.044268,4.398733,-0.857715,-1.498582,-3.771625,5317.4687,3.049067,1.303522,2.071681,4.223473,-0.846336,-1.398469,-3.479623,25596.208,5.714343,5.706353,7.184857,12.171594,-4.800064,-7.566484,-16.564327,22078.3584,5.430907,5.006817,6.286144,10.351744,-4.071492,-6.359645,-13.713052,
5,59443.8769,4.584748,14.935582,21.948818,32.96198,-9.363658,-13.262024,-66.114767,131737.7344,5.954217,37.306675,57.659311,83.045107,-24.219309,-36.893644,-185.821007,26505.251,4.967709,7.553683,12.213117,17.711659,-5.920323,-9.42745,-23.694834,26159.4839,4.75238,7.416157,12.111644,17.32511,-5.703288,-8.772451,-24.145548,4424.2632,2.774034,1.663514,4.042756,6.849599,-1.00759,-1.851222,-5.769876,3837.0552,2.569959,1.407818,3.548772,6.030914,-0.839691,-1.546155,-6.355522,33000.4473,4.987263,10.869846,19.985665,27.974642,-7.962348,-13.052172,-32.581372,34557.5078,4.939886,11.431086,21.785839,29.05285,-8.396381,-14.122334,-34.901473,94303.4961,5.269009,24.130844,33.282843,52.543865,-16.021232,-23.416248,-90.963003,65915.4746,4.787885,15.541516,20.7309,29.801903,-11.26876,-15.869214,-58.484927,32516.4897,5.361678,8.920751,12.62325,16.785132,-7.145906,-10.49403,-22.963846,25139.0957,5.046622,6.930304,10.024833,12.974735,-5.540605,-7.989518,-16.200133,6730.2844,2.879022,2.460328,6.732227,9.745648,-1.466313,-2.455796,-5.544717,6764.2473,2.862337,2.40726,6.3293,8.970719,-1.428427,-2.278583,-4.872021,40419.3721,5.563531,12.515469,21.94128,27.568725,-10.009791,-15.870135,-36.459122,34255.6675,5.24283,10.772731,19.132612,23.654452,-8.354909,-13.261962,-26.522729,
4,10448.6211,1.611048,2.637138,4.404259,12.627754,-2.295693,-3.692627,-18.552653,36542.3028,2.363894,10.631607,16.601655,36.255512,-8.741441,-13.079216,-42.437535,15118.4463,3.247879,4.468065,7.089786,11.683638,-3.886161,-6.227564,-16.066316,15080.002,3.156288,4.425315,7.119766,11.955109,-3.83406,-6.241911,-16.866187,2744.0076,2.097045,1.039241,2.573271,5.366749,-0.774754,-1.545752,-4.932171,2388.5774,1.96523,0.8923,2.17216,5.189635,-0.673685,-1.291581,-4.390852,18589.2803,3.220528,6.300393,11.176475,17.073208,-5.168979,-8.586387,-20.964634,19465.8125,3.197061,6.664161,12.308986,19.232129,-5.530429,-9.454575,-21.647533,33624.1524,2.50934,8.488518,12.093194,24.811688,-6.626711,-9.345594,-29.15802,24376.0645,2.370631,5.590273,7.635056,13.883404,-4.462316,-6.374967,-19.111196,17600.917,3.336898,5.027423,7.375251,10.566583,-4.334039,-6.369985,-13.259189,13842.2495,3.200617,3.992795,5.919674,9.124324,-3.460493,-5.224229,-10.352448,3939.5647,2.088356,1.394972,3.451648,5.501628,-1.100535,-1.955923,-4.691372,4011.7795,2.091216,1.384779,3.210238,5.354546,-1.086808,-1.803403,-4.970138,21515.5596,3.405204,6.943359,11.497907,15.615101,-5.864696,-9.412595,-18.794968,18956.7524,3.319833,6.196062,10.330383,14.907727,-5.053219,-7.985591,-15.818598,
4,6557.8447,1.60285,1.478713,2.527832,7.512204,-1.434483,-2.321761,-9.459008,19053.8008,2.10683,5.19729,9.15267,17.997255,-4.319374,-6.514953,-20.397144,7356.7055,2.376362,2.355734,4.331212,7.96449,-1.717261,-2.912176,-10.39572,7396.4551,2.322795,2.360373,4.241277,8.213144,-1.732858,-2.821037,-9.923215,1603.1001,1.73984,0.718103,2.002115,3.981829,-0.451922,-0.961455,-4.463653,1424.6228,1.662252,0.644401,1.839223,4.262153,-0.393715,-0.943086,-4.73965,9373.8164,2.438262,3.553658,7.180817,11.238244,-2.405517,-4.153207,-12.635161,9941.0157,2.432598,3.82873,8.152039,12.828417,-2.606284,-4.523778,-13.0288,18211.2344,2.13822,4.261366,6.37271,12.372581,-3.300761,-4.913925,-15.96764,12560.7442,1.926364,2.754055,4.208067,8.886917,-2.14386,-3.33383,-11.076889,8519.98,2.43939,2.495128,4.125761,7.412741,-1.842566,-2.706223,-7.092903,6709.1738,2.350025,2.064714,3.408983,5.437746,-1.494444,-2.278292,-5.508386,2324.2219,1.764159,0.986877,3.012455,5.864477,-0.61071,-1.145007,-3.752077,2367.523,1.77185,0.983462,2.700229,4.380077,-0.605202,-1.054683,-3.124195,10583.4531,2.516688,3.636509,6.847773,10.125369,-2.555212,-3.955432,-9.748684,9469.1089,2.481228,3.335569,6.302304,9.172756,-2.272831,-3.466991,-8.056664,
5,47046.9126,7.309073,9.825343,12.317826,22.922482,-5.967092,-8.771514,-37.63343,100876.7148,9.301983,22.793809,29.988174,45.043091,-15.654429,-23.745735,-100.084999,18240.5962,5.193134,4.060928,5.231343,10.682143,-3.209008,-5.188518,-14.982227,18138.8467,4.957182,4.028438,5.175078,10.317501,-3.12543,-4.954638,-16.165373,3579.9951,2.852602,0.911514,1.462188,4.126751,-0.639057,-1.273635,-5.688882,3159.2829,2.632344,0.808173,1.319627,4.456955,-0.54194,-1.103272,-5.039879,23587.483,5.497546,5.607313,7.321907,13.47734,-4.448767,-7.545805,-21.491497,24738.8296,5.409342,5.903362,7.713814,14.978404,-4.629493,-7.713937,-22.631537,68555.2012,6.528801,14.796958,18.533832,35.005799,-10.06308,-14.74656,-51.329432,44855.5244,5.180601,9.364038,11.467209,21.948074,-6.676502,-9.352669,-30.648111,21585.9527,5.455743,4.705505,5.743712,9.557602,-3.755725,-5.348441,-13.679516,17031.0024,5.176457,3.71197,4.580861,7.836889,-2.962307,-4.321143,-10.37311,5528.1711,3.101534,1.394112,2.285477,5.013976,-0.896,-1.420238,-3.724096,5592.2046,3.116259,1.407772,2.20417,4.209877,-0.889911,-1.43776,-3.82313,27442.4297,5.889145,6.31445,7.911864,12.793221,-5.181593,-7.981787,-17.198153,23635.0317,5.571577,5.524198,7.030838,11.214335,-4.448517,-6.812313,-15.7257,
5,67413.0742,5.056595,17.528577,25.756368,37.164013,-10.654208,-15.209609,-73.286591,148618.4355,6.608758,44.011351,68.230752,101.498029,-27.332879,-43.157531,-197.59212,32254.7246,5.787994,9.40673,14.401371,20.385314,-7.509625,-11.818622,-30.026201,31815.5381,5.524614,9.234331,14.007477,21.259063,-7.265392,-11.45745,-29.967131,5089.948,3.034323,1.924726,4.613004,6.908822,-1.199318,-2.092663,-6.564379,4344.6397,2.7555,1.638301,3.978917,5.726114,-0.996282,-1.835645,-6.234813,39558.6436,5.750551,13.403526,23.537005,30.593011,-10.050131,-16.859896,-37.241901,41798.9434,5.705744,14.096829,25.161924,33.89659,-10.636356,-17.869171,-45.022812,106074.6855,5.829982,28.625422,39.690085,59.624477,-18.28005,-27.026291,-112.132707,75705.5196,5.346812,18.69834,24.821589,37.855646,-13.047157,-18.32636,-63.756153,39866.356,6.292407,11.276963,15.456664,19.853164,-9.241806,-13.671905,-30.438503,30619.8638,5.889006,8.670235,12.176689,16.298017,-7.123684,-10.236246,-21.135978,7795.5805,3.164449,2.825916,7.48188,10.680362,-1.759891,-2.901763,-5.747334,7804.2112,3.140453,2.779468,7.120199,10.752449,-1.719495,-2.770751,-5.760286,49492.0869,6.525451,15.865351,26.292158,31.770277,-12.886737,-21.458398,-41.946345,41482.8706,6.104263,13.547758,22.571514,27.593703,-10.669947,-17.022941,-31.980563,
4,11933.9765,1.693242,3.079235,4.833514,14.299119,-2.526415,-3.837022,-16.453333,40447.043,2.501205,12.067395,18.794769,37.884477,-9.536252,-13.99873,-45.342318,17294.1426,3.539235,5.149835,8.170614,13.084833,-4.507222,-7.3693,-18.435257,17317.1919,3.430097,5.109311,8.197831,13.030135,-4.405722,-7.415515,-18.819822,3040.1953,2.208814,1.148342,2.882459,5.191453,-0.854919,-1.692726,-6.468255,2621.304,2.047989,0.984734,2.42342,5.811675,-0.742602,-1.398735,-4.895059,20865.0703,3.47543,7.182889,12.689545,18.501705,-5.876032,-10.10979,-25.50072,22068.2344,3.453172,7.610267,13.93854,20.75302,-6.325374,-11.280501,-25.007464,36794.6758,2.649901,9.426731,13.337495,24.948559,-7.257792,-10.246677,-33.14531,27186.9804,2.525015,6.262588,8.73217,15.613884,-4.940209,-6.808295,-20.424481,20205.3159,3.639433,5.868373,8.50992,12.507023,-4.997022,-7.534976,-15.152706,15887.2202,3.496791,4.622788,6.901337,9.959149,-4.006637,-6.031386,-11.708508,4401.7107,2.212185,1.555603,3.790403,6.016108,-1.216547,-2.191438,-4.978562,4436.1574,2.207848,1.55502,3.721289,5.637566,-1.204456,-2.028899,-4.813297,24682.7451,3.719915,8.020688,13.21716,17.495116,-6.745939,-11.188194,-21.073978,21379.0644,3.582775,7.10411,11.871679,16.30789,-5.836926,-9.448007,-18.183026,
4,7955.8447,1.73591,1.823629,2.983717,9.168857,-1.605852,-2.50854,-10.382895,27623.9297,2.597039,7.170893,11.37244,21.023645,-6.263805,-9.405277,-30.684248,10294.373,2.900368,3.114509,5.305703,9.298065,-2.431014,-4.027284,-11.153933,10423.2954,2.839662,3.131044,5.44016,10.41598,-2.42398,-3.894158,-12.54123,2132.092,1.982116,0.861805,2.236463,4.868445,-0.567407,-1.153568,-4.426404,1868.2143,1.867686,0.758024,2.209392,5.07862,-0.500594,-1.025908,-4.787075,12983.6968,2.980374,4.54601,8.845708,13.867667,-3.30103,-5.54577,-15.031857,13767.9126,2.964312,4.860188,9.695386,15.646194,-3.562869,-6.012707,-19.48599,25547.4492,2.58721,5.815821,8.144155,15.725834,-4.622502,-6.700929,-21.75351,18047.5928,2.317338,3.791966,5.348553,9.920905,-3.026614,-4.416904,-13.701351,11959.8149,2.978011,3.384291,5.207749,7.951112,-2.641349,-3.965115,-9.358116,9404.8809,2.858833,2.740791,4.390211,6.739937,-2.133591,-3.175804,-7.223334,3086.0969,2.008034,1.188487,3.345579,5.044173,-0.78931,-1.360126,-3.061913,3144.3423,2.026593,1.192935,3.128127,5.001799,-0.772552,-1.335522,-3.46319,14841.5532,3.084928,4.811592,8.511609,11.266422,-3.608111,-5.731496,-11.209146,13087.7276,3.031109,4.363946,7.787304,11.696796,-3.156784,-4.991249,-9.836481,
5,28526.9302,4.851823,5.858781,7.494564,16.566203,-3.338607,-5.145526,-23.260242,69474.4394,6.663001,14.576394,18.612816,39.296939,-10.054876,-15.853749,-65.633807,11949.4536,3.660001,2.469554,3.23445,8.50804,-1.871773,-3.225451,-11.827811,11927.8374,3.50846,2.485804,3.189464,8.346745,-1.849055,-3.184296,-12.773569,2601.7874,2.331515,0.569018,0.92446,4.008245,-0.426246,-0.938028,-4.417893,2339.8682,2.207231,0.509188,0.91804,3.765052,-0.366826,-0.832916,-4.54212,15935.8033,3.943261,3.352461,4.37181,9.404659,-2.679681,-4.606668,-15.695293,16794.9624,3.88575,3.545591,4.649111,11.279768,-2.808897,-4.892649,-15.582777,44070.3682,4.500686,9.795657,12.080325,25.39894,-6.303329,-9.476284,-34.652574,27580.4287,3.500263,6.086726,7.538671,17.314249,-3.975447,-5.849611,-20.600475,13716.4834,3.733475,2.840816,3.474877,7.284469,-2.130641,-3.217344,-8.365019,11004.8023,3.625808,2.264218,2.785851,6.202542,-1.691694,-2.638767,-8.096797,4074.8925,2.517923,0.865944,1.397488,3.761504,-0.599474,-1.079417,-3.84768,4124.884,2.534449,0.877223,1.384606,3.20212,-0.595373,-1.020093,-3.324089,18082.7895,4.094663,3.750594,4.579615,9.068321,-3.003395,-4.775614,-12.170234,15801.5401,3.965859,3.272379,4.085874,7.894503,-2.60317,-4.025989,-10.445926,
5,62743.6182,4.997061,16.29499,24.124167,35.603639,-9.909284,-14.401078,-56.312208,152010.9355,6.809327,44.859496,71.153328,101.448467,-28.024208,-41.189741,-206.237803,32995.4389,5.938589,9.720905,14.73626,20.531217,-7.701316,-12.238615,-32.258228,32482.5962,5.644372,9.551619,14.287363,20.931708,-7.444623,-11.423676,-27.292152,5193.7793,3.090681,1.984323,4.618191,7.258668,-1.207981,-2.087478,-6.644697,4448.4624,2.804278,1.672566,4.036497,7.905855,-1.010974,-1.812159,-6.878009,40718.1162,5.904582,13.828577,23.84946,31.777219,-10.282168,-17.194628,-43.282414,42761.1016,5.875174,14.624037,25.560621,34.595724,-10.822469,-18.717074,-45.379519,109792.2774,6.057377,29.206936,41.109412,62.762367,-18.719353,-28.248185,-116.386146,77738.4844,5.539254,19.153141,25.597923,40.105052,-13.385595,-19.234616,-68.791541,41041.9771,6.488449,11.675044,16.213754,22.41577,-9.511283,-13.869929,-28.673838,31550.0596,6.097871,8.951644,12.567119,16.237459,-7.328136,-10.739951,-24.023201,7973.3189,3.217319,2.882516,7.536452,10.620017,-1.786362,-2.828101,-6.375432,7979.7378,3.199367,2.836187,7.205563,9.818556,-1.755078,-2.749348,-5.840574,51247.4805,6.764943,16.462931,26.55384,32.874579,-13.208543,-21.414294,-39.486339,42921.9204,6.328832,13.985724,22.883566,27.896665,-10.943017,-18.16781,-34.642005,
4,12162.3868,1.712864,2.945426,5.085691,17.807157,-2.680029,-4.310586,-18.049197,49564.4883,2.840208,15.251015,23.656087,46.261764,-11.391897,-16.485221,-63.318426,21859.3867,4.18988,6.69633,10.423263,16.180484,-5.794338,-9.526486,-23.362709,21857.8237,4.046809,6.591829,10.502314,17.033301,-5.718969,-9.345507,-22.431268,3656.4011,2.445026,1.39338,3.245424,6.130458,-1.015481,-1.876861,-6.341096,3145.9206,2.256961,1.180888,2.849636,6.259358,-0.869027,-1.693044,-5.145298,26342.082,4.102155,9.163659,15.977717,22.095711,-7.463252,-13.277467,-28.181475,27857.0332,4.068104,9.846288,17.462493,27.759592,-8.103093,-14.125778,-35.764647,44814.0879,3.01011,11.927944,16.942843,27.943803,-8.655011,-12.332261,-38.548274,33525.416,2.871404,7.989878,10.957726,20.028472,-6.032257,-8.24812,-27.258277,25879.6357,4.363249,7.693517,11.148691,15.252066,-6.56589,-9.943499,-20.922443,20254.1401,4.159214,5.981952,8.863495,12.388375,-5.242406,-7.969709,-14.91927,5364.1489,2.475387,1.919119,4.516679,6.88481,-1.459408,-2.484596,-5.394935,5360.0493,2.455176,1.897479,4.317834,7.125218,-1.430646,-2.488736,-5.663503,31462.2393,4.448931,10.476474,17.026614,21.937401,-8.767543,-14.536988,-26.423319,27209.0918,4.284072,9.181881,15.324518,19.03426,-7.505526,-12.35892,-21.716736,
